Año,Id Artículo,Nombre Artículo,Id Concepto,Nombre Concepto,Presupuesto Ingresos,Ingresos Reales
2007,22,Sobre consumos específicos,,,10961000000.0,
2007,22,Sobre consumos específicos,220,Impuestos especiales,10961000000.0,
2007,48,De familias e instituciones sin fines de lucro (cap. 4),,,1620070.0,
2007,48,De familias e instituciones sin fines de lucro (cap. 4),480,De familias e instituciones sin fines de lucro (cap. 4),658730.0,
2007,48,De familias e instituciones sin fines de lucro (cap. 4),489/24104,Otras transferencias corrientes (cap. 4),150000.0,
2007,48,De familias e instituciones sin fines de lucro (cap. 4),489/18137,Otras transferencias corrientes. (cap. 4),811340.0,
2007,10,Sobre la renta,,,82915000000.0,
2007,10,Sobre la renta,100,De las personas físicas,39474000000.0,
2007,10,Sobre la renta,101,De sociedades,41641000000.0,
2007,10,Sobre la renta,102,De no residentes,1800000000.0,
2007,12,Cotizaciones sociales,,,120636062580.0,
2007,12,Cotizaciones sociales,120,Cotizaciones de los regímenes especiales de funcionarios,3119302580.0,
2007,12,Cotizaciones sociales,122,Cotizaciones del R.E.T. Autonomos,9442280000.0,
2007,12,Cotizaciones sociales,121,Cotizaciones del Regimen General,70949220000.0,
2007,12,Cotizaciones sociales,123,Cotizaciones por mecanismo de equidad intergeneracional,1350400000.0,
2007,12,Cotizaciones sociales,124,Cotizaciones R.E. Trabajadores del Mar,290690000.0,
2007,12,Cotizaciones sociales,126,Cotizaciones del R.E. Empleados de Hogar,548080000.0,
2007,12,Cotizaciones sociales,127,Cotizaciones de acctes. trabajo y e. p.,7564010000.0,
2007,12,Cotizaciones sociales,125,Cotizaciones R.E. Mineria del Carbon,203420000.0,
2007,12,Cotizaciones sociales,129,Otras cotizaciones,20159220000.0,
2007,12,Cotizaciones sociales,128,"Cotizaciones de desempleados, cese de actividad de trabajadores autónomos y bonificaciones para el fomento del empleo",7009440000.0,
2007,87,Remanente de tesorería,,,2617356640.0,
2007,87,Remanente de tesorería,870,Remanente de tesorería,2610656920.0,
2007,87,Remanente de tesorería,872,Remanente para la cobertura de prestaciones sociales de Accidentes de Trabajo,6699720.0,
2007,23,Sobre tráfico exterior,,,1700000000.0,
2007,23,Sobre tráfico exterior,231,Exacciones reguladoras y otros gravámenes agrícolas,68000000.0,
2007,23,Sobre tráfico exterior,230,Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías,1632000000.0,
2007,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",,,2550444990.0,
2007,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",440,De sociedades mercantiles estatales (cap. 4),336570.0,
2007,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",441,De entidades públicas empresariales (cap. 4),2550108420.0,
2007,21,Sobre el Valor Añadido,,,36538000000.0,
2007,21,Sobre el Valor Añadido,210,Impuesto sobre el Valor Añadido,36538000000.0,
2007,77,De empresas privadas (cap. 7),,,102000000.0,
2007,77,De empresas privadas (cap. 7),772,De empresas privadas (cap. 7),102000000.0,
2007,45,De Comunidades Autónomas (cap. 4),,,2641614400.0,
2007,45,De Comunidades Autónomas (cap. 4),459,Otras transferencias corrientes (cap. 4),6384570.0,
2007,45,De Comunidades Autónomas (cap. 4),456,Compensaciones financieras del País Vasco (cap. 4),48980000.0,
2007,45,De Comunidades Autónomas (cap. 4),458,Liquidación de la regularización de los Mossos d´Esquadra (cap. 4),415200000.0,
2007,45,De Comunidades Autónomas (cap. 4),450,Contribuciones Concertadas (cap. 4),1962049830.0,
2007,45,De Comunidades Autónomas (cap. 4),453,Compensación a satisfacer por la Comunidad Autónoma de Canarias por la supresión del I.G.T.E. (cap. 4),209000000.0,
2007,83,Reintegros de préstamos concedidos fuera del Sector Público,,,636313770.0,
2007,83,Reintegros de préstamos concedidos fuera del Sector Público,831,Reintegros de préstamos concedidos fuera del Sector Público a largo plazo,620607500.0,
2007,83,Reintegros de préstamos concedidos fuera del Sector Público,830,Reintegros de préstamos concedidos fuera del Sector Público a corto plazo,15706270.0,
2007,47,De empresas privadas (cap. 4),,,52503330.0,
2007,47,De empresas privadas (cap. 4),470/12301,De empresas privadas (cap. 4),1000000.0,
2007,47,De empresas privadas (cap. 4),471/60001,Aportaciones de empresas colaboradoras para el sostenimiento de los servicios comunes (cap. 4),48940000.0,
2007,47,De empresas privadas (cap. 4),470/24301,Ingresos de empresas privadas (cap. 4),1027820.0,
2007,47,De empresas privadas (cap. 4),479/24201,Otras transferencias corrientes (cap. 4),60000.0,
2007,47,De empresas privadas (cap. 4),471/24104,De empresas privadas (cap. 4),350000.0,
2007,47,De empresas privadas (cap. 4),479/18137,Otras transferencias corrientes. (cap. 4),1125510.0,
2007,11,Sobre el capital,,,72000000.0,
2007,11,Sobre el capital,119,Otros impuestos sobre el capital,72000000.0,
2007,78,De familias e instituciones sin fines de lucro (cap. 7),,,1500000.0,
2007,78,De familias e instituciones sin fines de lucro (cap. 7),782,Ayudas a la investigación (cap. 7),1500000.0,
2007,49,Del exterior (cap. 4),,,7295278940.0,
2007,49,Del exterior (cap. 4),493,Aportaciones derivadas de convenios internacionales de cooperación (cap. 4),7273000.0,
2007,49,Del exterior (cap. 4),490,Del Fondo Social Europeo (cap. 4),943950640.0,
2007,49,Del exterior (cap. 4),492,Otras transferencias de la Unión Europea (cap. 4),744970.0,
2007,49,Del exterior (cap. 4),499,Otras transferencias corrientes (cap. 4),955280.0,
2007,49,Del exterior (cap. 4),491/21211,Del FEAGA (cap. 4),6339611340.0,
2007,49,Del exterior (cap. 4),491/14104,Del FEOGA GARANTÍA (cap. 4),725000.0,
2007,49,Del exterior (cap. 4),491/23225,De la Unión Europea-PAC (cap. 4),18710.0,
2007,49,Del exterior (cap. 4),491/21208,Del FEAGA (cap. 4),2000000.0,
2007,79,Del exterior (cap. 7),,,2765328230.0,
2007,79,Del exterior (cap. 7),791,Fondo de Cohesión (cap. 7),369248000.0,
2007,79,Del exterior (cap. 7),795,Otras transferencias de la Unión Europea (cap. 7),448540.0,
2007,79,Del exterior (cap. 7),790,Fondo Europeo de Desarrollo Regional (cap. 7),1670631690.0,
2007,79,Del exterior (cap. 7),794,Fondo Social Europeo (cap. 7),5000000.0,
2007,79,Del exterior (cap. 7),793,Fondo Europeo Agrícola de Desarrollo Rural (FEADER) (cap. 7),540000000.0,
2007,79,Del exterior (cap. 7),792,Fondo Europeo de la Pesca y otros recursos agrícolas y pesqueros (cap. 7),180000000.0,
2007,75,De Comunidades Autónomas (cap. 7),,,54474770.0,
2007,75,De Comunidades Autónomas (cap. 7),750/23233,De Comunidades Autónomas (cap. 7),19745000.0,
2007,75,De Comunidades Autónomas (cap. 7),750/18201,De la Comunidad Autónoma de Canarias (cap. 7),468180.0,
2007,75,De Comunidades Autónomas (cap. 7),750/23225,De Comunidades Autónomas (cap. 7),766000.0,
2007,75,De Comunidades Autónomas (cap. 7),750/98001,De Comunidades Autónomas (cap. 7),8000000.0,
2007,75,De Comunidades Autónomas (cap. 7),750/23230,De Comunidades Autónomas (cap. 7),10326280.0,
2007,75,De Comunidades Autónomas (cap. 7),750/23232,De Comunidades Autónomas (cap. 7),5300000.0,
2007,75,De Comunidades Autónomas (cap. 7),750/23226,De Comunidades Autónomas (cap. 7),845310.0,
2007,75,De Comunidades Autónomas (cap. 7),750/21211,Cofinanciación teledetección Comunidades Autónomas (cap. 7),2524000.0,
2007,75,De Comunidades Autónomas (cap. 7),750/23234,De Comunidades Autónomas (cap. 7),6000000.0,
2007,75,De Comunidades Autónomas (cap. 7),750/18101,De Comunidades Autónomas (cap. 7),500000.0,
2007,76,De Entidades Locales (cap. 7),,,69525230.0,
2007,76,De Entidades Locales (cap. 7),760,De Ayuntamientos (cap. 7),26120050.0,
2007,76,De Entidades Locales (cap. 7),761,De Diputaciones y Cabildos Insulares (cap. 7),100000.0,
2007,76,De Entidades Locales (cap. 7),769,Otras transferencias de capital (cap. 7),43305180.0,
2007,61,De las demás inversiones reales,,,271688740.0,
2007,61,De las demás inversiones reales,619,Venta de otras inversiones reales,271681750.0,
2007,61,De las demás inversiones reales,616,Enajenación de bienes destinados a uso general,6990.0,
2007,94,Depósitos y fianzas recibidos,,,170000.0,
2007,94,Depósitos y fianzas recibidos,941,Fianzas recibidas,150000.0,
2007,94,Depósitos y fianzas recibidos,940,Depósitos recibidos,20000.0,
2007,82,Reintegros de préstamos concedidos al Sector Público,,,386681680.0,
2007,82,Reintegros de préstamos concedidos al Sector Público,821,Reintegros de préstamos concedidos al Sector Público a largo plazo,383428390.0,
2007,82,Reintegros de préstamos concedidos al Sector Público,820,Reintegros de préstamos concedidos al Sector Público a corto plazo,3253290.0,
2007,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",,,13024700.0,
2007,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",740,Sociedades mercantiles estatales (cap. 7),13006700.0,
2007,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",749,De resto de entidades del Sector Público Estatal (cap. 7),18000.0,
2007,31,Precios Públicos,,,45248410.0,
2007,31,Precios Públicos,310,Derechos de matrícula en cursos y seminarios,4276380.0,
2007,31,Precios Públicos,319,Otros precios públicos,19549930.0,
2007,31,Precios Públicos,311,"Entradas a museos, exposiciones, espectáculos, etc.",21362000.0,
2007,31,Precios Públicos,317,Cursos impartidos para otros Entes Públicos.,60100.0,
2007,30,Tasas,,,1649561230.0,
2007,30,Tasas,300,Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros,55000000.0,
2007,30,Tasas,309,Otras tasas,403562480.0,
2007,30,Tasas,308,Tasas seguridad aeroportuaria,52000000.0,
2007,30,Tasas,306,Canon por utilización de aguas continentales para la producción de energía eléctrica,517000000.0,
2007,30,Tasas,305,Tasas consulares,41000000.0,
2007,30,Tasas,302,Tasa por dirección e inspección de obras,164998750.0,
2007,30,Tasas,301,Canon de ocupación y aprovechamiento del dominio público marítimo-terrestre,23000000.0,
2007,30,Tasas,303,"Tasa por el ejercicio de la potestad jurisdiccional en los órdenes civil, contencioso-administrativo y social",52000000.0,
2007,30,Tasas,304,Tasas de expedición de D.N.I. y pasaportes,71000000.0,
2007,30,Tasas,307,Tasa por reserva del dominio radioeléctrico,270000000.0,
2007,84,Devolución de depósitos y fianzas,,,9239490.0,
2007,84,Devolución de depósitos y fianzas,841,Devolución de fianzas,6743420.0,
2007,84,Devolución de depósitos y fianzas,840,Devolución de depósitos,2496070.0,
2007,46,De Entidades Locales (cap. 4),,,717300.0,
2007,46,De Entidades Locales (cap. 4),460,De Ayuntamientos (cap. 4),207970.0,
2007,46,De Entidades Locales (cap. 4),461,De Diputaciones y Cabildos Insulares (cap. 4),509330.0,
2007,86,Enajenación de acciones y part. de fuera del Sector Público,,,256380.0,
2007,86,Enajenación de acciones y part. de fuera del Sector Público,860,De empresas nacionales o de la Unión Europea,256380.0,
2007,60,De terrenos,,,189000000.0,
2007,60,De terrenos,600,Venta de solares,188000000.0,
2007,60,De terrenos,601,Venta de fincas rústicas,1000000.0,
2007,91,Préstamos recibidos en euros,,,360651820.0,
2007,91,Préstamos recibidos en euros,913,Préstamos recibidos a largo plazo de entes de fuera del Sector Público,64000000.0,
2007,91,Préstamos recibidos en euros,912,Préstamos recibidos a corto plazo de entes de fuera del Sector Público,296651820.0,
2007,32,Otros ingresos procedentes de prestación de servicios,,,651092410.0,
2007,32,Otros ingresos procedentes de prestación de servicios,320,Comisiones por avales y seguros de operaciones financieras,676410.0,
2007,32,Otros ingresos procedentes de prestación de servicios,329,Otros ingresos procedentes de prestación de servicios,20829980.0,
2007,32,Otros ingresos procedentes de prestación de servicios,322,De la Administración financiera,523069090.0,
2007,32,Otros ingresos procedentes de prestación de servicios,327,De asistencia sanitaria,101595090.0,
2007,32,Otros ingresos procedentes de prestación de servicios,328,De servicios sociales,4175200.0,
2007,32,Otros ingresos procedentes de prestación de servicios,321,Renta de aduanas. Derechos menores,246640.0,
2007,32,Otros ingresos procedentes de prestación de servicios,324,"Derechos de alojamiento, restauración y residencia.",500000.0,
2007,39,Otros ingresos,,,1969473530.0,
2007,39,Otros ingresos,391,"Recargos, multas  e intereses de demora tributarios",1673235880.0,
2007,39,Otros ingresos,399,Ingresos diversos,199431930.0,
2007,39,Otros ingresos,392,"Recargos, multas e intereses de demora no tributarios",15000000.0,
2007,39,Otros ingresos,393,Diferencias entre los valores de reembolso y emisión,60000000.0,
2007,39,Otros ingresos,394,Reintegros de cantidades abonadas a los trabajadores por cuenta de las empresas (Fondo de Garantía Salarial),21669520.0,
2007,39,Otros ingresos,398,Ingresos procedentes de herencias abintestato. Artículo 956 del Código Civil,136200.0,
2007,33,Venta de bienes,,,22145170.0,
2007,33,Venta de bienes,335,Venta de material de desecho,88590.0,
2007,33,Venta de bienes,330,Venta de publicaciones propias,8436770.0,
2007,33,Venta de bienes,331,Venta en comisión de publicaciones,84010.0,
2007,33,Venta de bienes,339,Venta de otros bienes,11398900.0,
2007,33,Venta de bienes,333,Venta de medicamentos,5000.0,
2007,33,Venta de bienes,332,Venta de fotocopias y otros productos de reprografía,535150.0,
2007,33,Venta de bienes,334,Venta de productos agropecuarios,1194750.0,
2007,33,Venta de bienes,337,Venta de impresos oficiales,402000.0,
2007,55,Productos de concesiones y aprovechamientos especiales,,,29347190.0,
2007,55,Productos de concesiones y aprovechamientos especiales,550,De concesiones administrativas,22153440.0,
2007,55,Productos de concesiones y aprovechamientos especiales,559,Otras concesiones y aprovechamientos,3239140.0,
2007,55,Productos de concesiones y aprovechamientos especiales,551,Aprovechamientos agrícolas y forestales,3918610.0,
2007,55,Productos de concesiones y aprovechamientos especiales,555,Aprovechamientos agrícolas y forestales,36000.0,
2007,50,Intereses de títulos y valores,,,1880274620.0,
2007,50,Intereses de títulos y valores,500,Del Estado,1860061280.0,
2007,50,Intereses de títulos y valores,504,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",3124820.0,
2007,50,Intereses de títulos y valores,506,De Entidades Locales,22440.0,
2007,50,Intereses de títulos y valores,507,De empresas privadas,14007060.0,
2007,50,Intereses de títulos y valores,505,De Comunidades Autónomas,2574690.0,
2007,50,Intereses de títulos y valores,501,De organismos autónomos,484330.0,
2007,52,Intereses de depósitos,,,681368310.0,
2007,52,Intereses de depósitos,520,Intereses de cuentas bancarias,678338480.0,
2007,52,Intereses de depósitos,529,Intereses de otros depósitos,3029830.0,
2007,38,Reintegros de operaciones corrientes,,,418010520.0,
2007,38,Reintegros de operaciones corrientes,380,De ejercicios cerrados,382979310.0,
2007,38,Reintegros de operaciones corrientes,381,Del presupuesto corriente,35031210.0,
2007,59,Otros ingresos patrimoniales,,,2214020.0,
2007,59,Otros ingresos patrimoniales,599,Otros,1964840.0,
2007,59,Otros ingresos patrimoniales,592,Otros,249180.0,
2007,28,Otros impuestos indirectos,,,1541000000.0,
2007,28,Otros impuestos indirectos,283,Impuesto sobre actividades del juego,1000000.0,
2007,28,Otros impuestos indirectos,289,Otros impuestos indirectos,4000000.0,
2007,28,Otros impuestos indirectos,282,Impuesto sobre Transmisiones Patrimoniales y Actos Jurídicos Documentados,13000000.0,
2007,28,Otros impuestos indirectos,280,"Cotización, producción y almacenamiento de azúcar e isoglucosa",29000000.0,
2007,28,Otros impuestos indirectos,281,Impuesto sobre las Primas de Seguros,1494000000.0,
2007,57,Resultados de operaciones comerciales,,,115714330.0,
2007,57,Resultados de operaciones comerciales,570,Resultados de operaciones comerciales,115714330.0,
2007,54,Rentas de bienes inmuebles,,,15409820.0,
2007,54,Rentas de bienes inmuebles,540,Alquiler y productos de inmuebles,14227070.0,
2007,54,Rentas de bienes inmuebles,549,Otras rentas,1120000.0,
2007,54,Rentas de bienes inmuebles,542,Alquiler de aulas y otras instalaciones formativas.,62750.0,
2007,51,Intereses de anticipos y préstamos concedidos,,,160515110.0,
2007,51,Intereses de anticipos y préstamos concedidos,518,A familias e instituciones sin fines de lucro,1223500.0,
2007,51,Intereses de anticipos y préstamos concedidos,519,Al exterior,145000000.0,
2007,51,Intereses de anticipos y préstamos concedidos,514,"A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",12291610.0,
2007,51,Intereses de anticipos y préstamos concedidos,517,A empresas privadas,2000000.0,
2007,53,Dividendos y participaciones en beneficios,,,1303741550.0,
2007,53,Dividendos y participaciones en beneficios,534,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal",1303129730.0,
2007,53,Dividendos y participaciones en beneficios,537,De empresas privadas,611820.0,
2007,81,Enajenación de obligaciones y bonos de fuera del Sector Público,,,1421990.0,
2007,81,Enajenación de obligaciones y bonos de fuera del Sector Público,811,Enajenación de obligaciones y bonos de fuera del Sector Público a largo plazo,1116690.0,
2007,81,Enajenación de obligaciones y bonos de fuera del Sector Público,810,Enajenación de obligaciones y bonos de fuera del Sector Público a corto plazo,305300.0,
2007,68,Reintegros por operaciones de capital,,,92130600.0,
2007,68,Reintegros por operaciones de capital,680,De ejercicios cerrados,91130600.0,
2007,68,Reintegros por operaciones de capital,681,Del presupuesto corriente,1000000.0,
2007,80,Enajenación de deuda del Sector Público,,,482905990.0,
2007,80,Enajenación de deuda del Sector Público,801,Enajenación de deuda del Sector Público a largo plazo,475593020.0,
2007,80,Enajenación de deuda del Sector Público,800,Enajenación de deuda del Sector Público a corto plazo,7312970.0,
2007,37,Cotizaciones de asociados,,,907000.0,
2007,37,Cotizaciones de asociados,370,Cotizaciones de asociados,907000.0,
2007,36,Ingresos por compensación de costes de las actividades de prevención,,,11968560.0,
2007,36,Ingresos por compensación de costes de las actividades de prevención,360,Ingresos por compensación de costes de las actividades de prevención,11968560.0,
2007,58,Variación del fondo de maniobra,,,175448900.0,
2007,58,Variación del fondo de maniobra,580,Variación del fondo de maniobra,175448900.0,
2008,22,Sobre consumos específicos,,,11661000000.0,
2008,22,Sobre consumos específicos,220,Impuestos especiales,11661000000.0,
2008,48,De familias e instituciones sin fines de lucro (cap. 4),,,3281390.0,
2008,48,De familias e instituciones sin fines de lucro (cap. 4),480,De familias e instituciones sin fines de lucro (cap. 4),2245710.0,
2008,48,De familias e instituciones sin fines de lucro (cap. 4),489/24104,Otras transferencias corrientes (cap. 4),200000.0,
2008,48,De familias e instituciones sin fines de lucro (cap. 4),489/18137,Otras transferencias corrientes. (cap. 4),835680.0,
2008,10,Sobre la renta,,,89681000000.0,
2008,10,Sobre la renta,100,De las personas físicas,43260000000.0,
2008,10,Sobre la renta,101,De sociedades,44420000000.0,
2008,10,Sobre la renta,102,De no residentes,2001000000.0,
2008,12,Cotizaciones sociales,,,130280085970.0,
2008,12,Cotizaciones sociales,120,Cotizaciones de los regímenes especiales de funcionarios,3228809360.0,
2008,12,Cotizaciones sociales,122,Cotizaciones del R.E.T. Autonomos,10561260000.0,
2008,12,Cotizaciones sociales,121,Cotizaciones del Regimen General,76528980000.0,
2008,12,Cotizaciones sociales,123,Cotizaciones por mecanismo de equidad intergeneracional,950930000.0,
2008,12,Cotizaciones sociales,124,Cotizaciones R.E. Trabajadores del Mar,296350000.0,
2008,12,Cotizaciones sociales,126,Cotizaciones del R.E. Empleados de Hogar,461970000.0,
2008,12,Cotizaciones sociales,127,Cotizaciones de acctes. trabajo y e. p.,8029750000.0,
2008,12,Cotizaciones sociales,125,Cotizaciones R.E. Mineria del Carbon,203890000.0,
2008,12,Cotizaciones sociales,129,Otras cotizaciones,22435786610.0,
2008,12,Cotizaciones sociales,128,"Cotizaciones de desempleados, cese de actividad de trabajadores autónomos y bonificaciones para el fomento del empleo",7582360000.0,
2008,87,Remanente de tesorería,,,3832277820.0,
2008,87,Remanente de tesorería,870,Remanente de tesorería,3821526380.0,
2008,87,Remanente de tesorería,872,Remanente para la cobertura de prestaciones sociales de Accidentes de Trabajo,10751440.0,
2008,23,Sobre tráfico exterior,,,1896000000.0,
2008,23,Sobre tráfico exterior,231,Exacciones reguladoras y otros gravámenes agrícolas,47000000.0,
2008,23,Sobre tráfico exterior,230,Derechos de aduana y exacciones de efecto equivalente establecidos para la importación o exportación de mercancías,1849000000.0,
2008,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",,,2619193660.0,
2008,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",440,De sociedades mercantiles estatales (cap. 4),432160.0,
2008,44,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 4)",441,De entidades públicas empresariales (cap. 4),2618761500.0,
2008,21,Sobre el Valor Añadido,,,38205000000.0,
2008,21,Sobre el Valor Añadido,210,Impuesto sobre el Valor Añadido,38205000000.0,
2008,77,De empresas privadas (cap. 7),,,107610600.0,
2008,77,De empresas privadas (cap. 7),772,De empresas privadas (cap. 7),105000000.0,
2008,77,De empresas privadas (cap. 7),770,De empresas privadas (cap. 7),2610600.0,
2008,45,De Comunidades Autónomas (cap. 4),,,2846077380.0,
2008,45,De Comunidades Autónomas (cap. 4),459,Otras transferencias corrientes (cap. 4),8217380.0,
2008,45,De Comunidades Autónomas (cap. 4),456,Compensaciones financieras del País Vasco (cap. 4),50600000.0,
2008,45,De Comunidades Autónomas (cap. 4),458,Liquidación de la regularización de los Mossos d´Esquadra (cap. 4),445700000.0,
2008,45,De Comunidades Autónomas (cap. 4),450,Contribuciones Concertadas (cap. 4),2132560000.0,
2008,45,De Comunidades Autónomas (cap. 4),453,Compensación a satisfacer por la Comunidad Autónoma de Canarias por la supresión del I.G.T.E. (cap. 4),209000000.0,
2008,83,Reintegros de préstamos concedidos fuera del Sector Público,,,2340131340.0,
2008,83,Reintegros de préstamos concedidos fuera del Sector Público,831,Reintegros de préstamos concedidos fuera del Sector Público a largo plazo,2323493370.0,
2008,83,Reintegros de préstamos concedidos fuera del Sector Público,830,Reintegros de préstamos concedidos fuera del Sector Público a corto plazo,16637970.0,
2008,47,De empresas privadas (cap. 4),,,50850950.0,
2008,47,De empresas privadas (cap. 4),470/12301,De empresas privadas (cap. 4),1000000.0,
2008,47,De empresas privadas (cap. 4),471/60001,Aportaciones de empresas colaboradoras para el sostenimiento de los servicios comunes (cap. 4),46800000.0,
2008,47,De empresas privadas (cap. 4),470/24301,Ingresos de empresas privadas (cap. 4),1031680.0,
2008,47,De empresas privadas (cap. 4),479/24201,Otras transferencias corrientes (cap. 4),60000.0,
2008,47,De empresas privadas (cap. 4),471/24104,De empresas privadas (cap. 4),800000.0,
2008,47,De empresas privadas (cap. 4),479/18137,Otras transferencias corrientes. (cap. 4),1159270.0,
2008,11,Sobre el capital,,,84000000.0,
2008,11,Sobre el capital,119,Otros impuestos sobre el capital,84000000.0,
2008,78,De familias e instituciones sin fines de lucro (cap. 7),,,1500000.0,
2008,78,De familias e instituciones sin fines de lucro (cap. 7),782,Ayudas a la investigación (cap. 7),1500000.0,
2008,49,Del exterior (cap. 4),,,7133136910.0,
2008,49,Del exterior (cap. 4),493,Aportaciones derivadas de convenios internacionales de cooperación (cap. 4),7491190.0,
2008,49,Del exterior (cap. 4),490,Del Fondo Social Europeo (cap. 4),806602700.0,
2008,49,Del exterior (cap. 4),492,Otras transferencias de la Unión Europea (cap. 4),3370190.0,
2008,49,Del exterior (cap. 4),499,Otras transferencias corrientes (cap. 4),233520.0,
2008,49,Del exterior (cap. 4),491/21211,Del FEAGA (cap. 4),6314702310.0,
2008,49,Del exterior (cap. 4),491/14104,Del FEOGA GARANTÍA (cap. 4),725000.0,
2008,49,Del exterior (cap. 4),491/23225,De la Unión Europea-PAC (cap. 4),12000.0,
2008,79,Del exterior (cap. 7),,,3820857740.0,
2008,79,Del exterior (cap. 7),791,Fondo de Cohesión (cap. 7),303487160.0,
2008,79,Del exterior (cap. 7),795,Otras transferencias de la Unión Europea (cap. 7),457510.0,
2008,79,Del exterior (cap. 7),790,Fondo Europeo de Desarrollo Regional (cap. 7),2594913070.0,
2008,79,Del exterior (cap. 7),794,Fondo Social Europeo (cap. 7),4000000.0,
2008,79,Del exterior (cap. 7),793,Fondo Europeo Agrícola de Desarrollo Rural (FEADER) (cap. 7),818000000.0,
2008,79,Del exterior (cap. 7),792,Fondo Europeo de la Pesca y otros recursos agrícolas y pesqueros (cap. 7),100000000.0,
2008,75,De Comunidades Autónomas (cap. 7),,,59246660.0,
2008,75,De Comunidades Autónomas (cap. 7),750/23233,De Comunidades Autónomas (cap. 7),27075680.0,
2008,75,De Comunidades Autónomas (cap. 7),750/18201,De la Comunidad Autónoma de Canarias (cap. 7),525930.0,
2008,75,De Comunidades Autónomas (cap. 7),750/23225,De Comunidades Autónomas (cap. 7),900000.0,
2008,75,De Comunidades Autónomas (cap. 7),750/98001,De Comunidades Autónomas (cap. 7),8000000.0,
2008,75,De Comunidades Autónomas (cap. 7),750/23230,De Comunidades Autónomas (cap. 7),10326280.0,
2008,75,De Comunidades Autónomas (cap. 7),750/23232,De Comunidades Autónomas (cap. 7),3044770.0,
2008,75,De Comunidades Autónomas (cap. 7),750/23226,De Comunidades Autónomas (cap. 7),850000.0,
2008,75,De Comunidades Autónomas (cap. 7),750/21211,Cofinanciación teledetección Comunidades Autónomas (cap. 7),2524000.0,
2008,75,De Comunidades Autónomas (cap. 7),750/23234,De Comunidades Autónomas (cap. 7),6000000.0,
2008,76,De Entidades Locales (cap. 7),,,67290810.0,
2008,76,De Entidades Locales (cap. 7),760,De Ayuntamientos (cap. 7),16722670.0,
2008,76,De Entidades Locales (cap. 7),761,De Diputaciones y Cabildos Insulares (cap. 7),100000.0,
2008,76,De Entidades Locales (cap. 7),769,Otras transferencias de capital (cap. 7),50468140.0,
2008,61,De las demás inversiones reales,,,266472360.0,
2008,61,De las demás inversiones reales,619,Venta de otras inversiones reales,266465230.0,
2008,61,De las demás inversiones reales,616,Enajenación de bienes destinados a uso general,7130.0,
2008,94,Depósitos y fianzas recibidos,,,170000.0,
2008,94,Depósitos y fianzas recibidos,941,Fianzas recibidas,150000.0,
2008,94,Depósitos y fianzas recibidos,940,Depósitos recibidos,20000.0,
2008,82,Reintegros de préstamos concedidos al Sector Público,,,483144470.0,
2008,82,Reintegros de préstamos concedidos al Sector Público,821,Reintegros de préstamos concedidos al Sector Público a largo plazo,483114470.0,
2008,82,Reintegros de préstamos concedidos al Sector Público,820,Reintegros de préstamos concedidos al Sector Público a corto plazo,30000.0,
2008,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",,,14424450.0,
2008,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",740,Sociedades mercantiles estatales (cap. 7),13706450.0,
2008,74,"De Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal (cap. 7)",749,De resto de entidades del Sector Público Estatal (cap. 7),718000.0,
2008,31,Precios Públicos,,,42080920.0,
2008,31,Precios Públicos,310,Derechos de matrícula en cursos y seminarios,3685540.0,
2008,31,Precios Públicos,319,Otros precios públicos,16121520.0,
2008,31,Precios Públicos,311,"Entradas a museos, exposiciones, espectáculos, etc.",22213760.0,
2008,31,Precios Públicos,317,Cursos impartidos para otros Entes Públicos.,60100.0,
2008,30,Tasas,,,1828872680.0,
2008,30,Tasas,300,Derechos por expedición de tarjetas de identidad profesional a trabajadores extranjeros,76000000.0,
2008,30,Tasas,309,Otras tasas,421319740.0,
